soil_horizon,biosample_id,url
M horizon,nmdc:bsm-11-7efgx657,https://data.microbiomedata.org/data/nmdc:omprc-11-nffa8025/nmdc:wfmgan-11-jfk0gt27.1/nmdc_wfmgan-11-jfk0gt27.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7f3ze359,https://data.microbiomedata.org/data/nmdc:omprc-11-e695ad12/nmdc:wfmgan-11-2jw5eb81.1/nmdc_wfmgan-11-2jw5eb81.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7fh5rd60,https://data.microbiomedata.org/data/nmdc:omprc-11-zrfc8h33/nmdc:wfmgan-11-nx4wyf23.1/nmdc_wfmgan-11-nx4wyf23.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7fkbrp42,https://data.microbiomedata.org/data/nmdc:omprc-11-th7v6711/nmdc:wfmgan-11-0r142238.1/nmdc_wfmgan-11-0r142238.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7gdzz704,https://data.microbiomedata.org/data/nmdc:omprc-11-dsv3f325/nmdc:wfmgan-11-bajw6h61.1/nmdc_wfmgan-11-bajw6h61.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7gjryg22,https://data.microbiomedata.org/data/nmdc:omprc-11-w856ax22/nmdc:wfmgan-11-36ke3127.1/nmdc_wfmgan-11-36ke3127.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7gqnrs66,https://data.microbiomedata.org/data/nmdc:omprc-11-5xdr4b77/nmdc:wfmgan-11-78y5vp88.1/nmdc_wfmgan-11-78y5vp88.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7hyea069,https://data.microbiomedata.org/data/nmdc:omprc-11-pq1z5d52/nmdc:wfmgan-11-vvyfg047.1/nmdc_wfmgan-11-vvyfg047.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7hymzn25,https://data.microbiomedata.org/data/nmdc:omprc-11-rvb34k05/nmdc:wfmgan-11-n70ms569.1/nmdc_wfmgan-11-n70ms569.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7j6cvc30,https://data.microbiomedata.org/data/nmdc:omprc-11-8szqcy88/nmdc:wfmgan-11-sjbcht65.1/nmdc_wfmgan-11-sjbcht65.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7j9xm862,https://data.microbiomedata.org/data/nmdc:omprc-11-p83h5y28/nmdc:wfmgan-11-aj4e8e76.1/nmdc_wfmgan-11-aj4e8e76.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7ja19882,https://data.microbiomedata.org/data/nmdc:omprc-11-y51akp30/nmdc:wfmgan-11-9rbbrs33.1/nmdc_wfmgan-11-9rbbrs33.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7jb4sb45,https://data.microbiomedata.org/data/nmdc:omprc-11-e9s1kd24/nmdc:wfmgan-11-z3nqdn13.1/nmdc_wfmgan-11-z3nqdn13.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7jvh3h24,https://data.microbiomedata.org/data/nmdc:omprc-11-y5sc1n17/nmdc:wfmgan-11-r5pe3h91.1/nmdc_wfmgan-11-r5pe3h91.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7k45dr18,https://data.microbiomedata.org/data/nmdc:omprc-11-c6rfwb87/nmdc:wfmgan-11-n926a954.1/nmdc_wfmgan-11-n926a954.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7kg30m19,https://data.microbiomedata.org/data/nmdc:omprc-11-65gsda42/nmdc:wfmgan-11-6av7qk50.1/nmdc_wfmgan-11-6av7qk50.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7kx9fs40,https://data.microbiomedata.org/data/nmdc:omprc-11-c33qnf20/nmdc:wfmgan-11-penqxt53.1/nmdc_wfmgan-11-penqxt53.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7m9b7334,https://data.microbiomedata.org/data/nmdc:omprc-11-w18gg238/nmdc:wfmgan-11-sthznv78.1/nmdc_wfmgan-11-sthznv78.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7mjj0164,https://data.microbiomedata.org/data/nmdc:omprc-11-gb3rvx90/nmdc:wfmgan-11-yfqgsk81.1/nmdc_wfmgan-11-yfqgsk81.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7mnq9s32,https://data.microbiomedata.org/data/nmdc:omprc-11-5sv68b42/nmdc:wfmgan-11-mw4g1a25.1/nmdc_wfmgan-11-mw4g1a25.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7mpp6y36,https://data.microbiomedata.org/data/nmdc:omprc-11-yj3jjm68/nmdc:wfmgan-11-h4gaq462.1/nmdc_wfmgan-11-h4gaq462.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7n15y297,https://data.microbiomedata.org/data/nmdc:omprc-11-gvajp749/nmdc:wfmgan-11-e2z5mw73.1/nmdc_wfmgan-11-e2z5mw73.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7ngzvw09,https://data.microbiomedata.org/data/nmdc:omprc-11-jvc1gr53/nmdc:wfmgan-11-wjnktf16.1/nmdc_wfmgan-11-wjnktf16.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7njgrq37,https://data.microbiomedata.org/data/nmdc:omprc-11-fzny6178/nmdc:wfmgan-11-kxdvxg73.1/nmdc_wfmgan-11-kxdvxg73.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7nx0wa65,https://data.microbiomedata.org/data/nmdc:omprc-11-2esxvh75/nmdc:wfmgan-11-rj2n8n61.1/nmdc_wfmgan-11-rj2n8n61.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7p6b0f84,https://data.microbiomedata.org/data/nmdc:omprc-11-xt5e8918/nmdc:wfmgan-11-ym72aa49.1/nmdc_wfmgan-11-ym72aa49.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7pd35x72,https://data.microbiomedata.org/data/nmdc:omprc-11-xth1a279/nmdc:wfmgan-11-ywhvvm68.1/nmdc_wfmgan-11-ywhvvm68.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7pmnnm02,https://data.microbiomedata.org/data/nmdc:omprc-11-xxfxhd11/nmdc:wfmgan-11-rn1qjv09.1/nmdc_wfmgan-11-rn1qjv09.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7qgqct96,https://data.microbiomedata.org/data/nmdc:omprc-11-pyze8f29/nmdc:wfmgan-11-mvkfww18.1/nmdc_wfmgan-11-mvkfww18.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7qsmt772,https://data.microbiomedata.org/data/nmdc:omprc-11-nphjxb57/nmdc:wfmgan-11-ffasaq35.1/nmdc_wfmgan-11-ffasaq35.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7rvqj077,https://data.microbiomedata.org/data/nmdc:omprc-11-46zc3814/nmdc:wfmgan-11-qnd6tn36.1/nmdc_wfmgan-11-qnd6tn36.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7rx3y818,https://data.microbiomedata.org/data/nmdc:omprc-11-wkbxcc64/nmdc:wfmgan-11-4c2nwd93.1/nmdc_wfmgan-11-4c2nwd93.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7sp83167,https://data.microbiomedata.org/data/nmdc:omprc-11-amyqwb15/nmdc:wfmgan-11-wh1zrr85.1/nmdc_wfmgan-11-wh1zrr85.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7sz6ga87,https://data.microbiomedata.org/data/nmdc:omprc-11-pxfa8s92/nmdc:wfmgan-11-b7jqkq47.1/nmdc_wfmgan-11-b7jqkq47.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7t8wqj96,https://data.microbiomedata.org/data/nmdc:omprc-11-kp5zrh81/nmdc:wfmgan-11-54aanx74.1/nmdc_wfmgan-11-54aanx74.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7tbshv32,https://data.microbiomedata.org/data/nmdc:omprc-11-gn0n7883/nmdc:wfmgan-11-wmb5mz05.1/nmdc_wfmgan-11-wmb5mz05.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7tjhgg89,https://data.microbiomedata.org/data/nmdc:omprc-11-avn30v45/nmdc:wfmgan-11-9m8hk496.1/nmdc_wfmgan-11-9m8hk496.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7vecd904,https://data.microbiomedata.org/data/nmdc:omprc-11-f9qygr38/nmdc:wfmgan-11-cmq0x402.1/nmdc_wfmgan-11-cmq0x402.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7vnxhm24,https://data.microbiomedata.org/data/nmdc:omprc-11-gfvyvw54/nmdc:wfmgan-11-faa8ft62.1/nmdc_wfmgan-11-faa8ft62.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7vx6n075,https://data.microbiomedata.org/data/nmdc:omprc-11-s1bh2q40/nmdc:wfmgan-11-pcf9bn90.1/nmdc_wfmgan-11-pcf9bn90.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7vx7r983,https://data.microbiomedata.org/data/nmdc:omprc-11-w18gg238/nmdc:wfmgan-11-sthznv78.1/nmdc_wfmgan-11-sthznv78.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7wextd46,https://data.microbiomedata.org/data/nmdc:omprc-11-vq9wvz95/nmdc:wfmgan-11-atkpkv97.1/nmdc_wfmgan-11-atkpkv97.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7wqz4q59,https://data.microbiomedata.org/data/nmdc:omprc-11-w7xxkd92/nmdc:wfmgan-11-m1m0mp70.1/nmdc_wfmgan-11-m1m0mp70.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7x6nqj98,https://data.microbiomedata.org/data/nmdc:omprc-11-be5zfk65/nmdc:wfmgan-11-b84t4102.1/nmdc_wfmgan-11-b84t4102.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7x74h626,https://data.microbiomedata.org/data/nmdc:omprc-11-xba7a945/nmdc:wfmgan-11-mernq502.1/nmdc_wfmgan-11-mernq502.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7xjvx513,https://data.microbiomedata.org/data/nmdc:omprc-11-d2rq4q70/nmdc:wfmgan-11-zwesyr33.1/nmdc_wfmgan-11-zwesyr33.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7ys4bq50,https://data.microbiomedata.org/data/nmdc:omprc-11-8e9ry887/nmdc:wfmgan-11-fr6cc573.1/nmdc_wfmgan-11-fr6cc573.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7yzp8e04,https://data.microbiomedata.org/data/nmdc:omprc-11-15r5j518/nmdc:wfmgan-11-ynfp6547.1/nmdc_wfmgan-11-ynfp6547.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7z2hx069,https://data.microbiomedata.org/data/nmdc:omprc-11-4jqnfy85/nmdc:wfmgan-11-n10mbr09.1/nmdc_wfmgan-11-n10mbr09.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-7zw42h09,https://data.microbiomedata.org/data/nmdc:omprc-11-2d9s5x13/nmdc:wfmgan-11-ff99st57.1/nmdc_wfmgan-11-ff99st57.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-80kpdz50,https://data.microbiomedata.org/data/nmdc:omprc-11-jvgc2388/nmdc:wfmgan-11-jv1mjb11.1/nmdc_wfmgan-11-jv1mjb11.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-80vkf190,https://data.microbiomedata.org/data/nmdc:omprc-11-mejqs923/nmdc:wfmgan-11-mek8sm49.1/nmdc_wfmgan-11-mek8sm49.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-80zwww41,https://data.microbiomedata.org/data/nmdc:omprc-11-nbf2eg90/nmdc:wfmgan-11-w3bjrj91.1/nmdc_wfmgan-11-w3bjrj91.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-819g7k09,https://data.microbiomedata.org/data/nmdc:omprc-11-v120sa54/nmdc:wfmgan-11-ngfht152.1/nmdc_wfmgan-11-ngfht152.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-81g87v10,https://data.microbiomedata.org/data/nmdc:omprc-11-x3b1wv15/nmdc:wfmgan-11-2t4bz823.1/nmdc_wfmgan-11-2t4bz823.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-81h24n81,https://data.microbiomedata.org/data/nmdc:omprc-11-f89ttf82/nmdc:wfmgan-11-b664wc15.1/nmdc_wfmgan-11-b664wc15.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-81v1c563,https://data.microbiomedata.org/data/nmdc:omprc-11-8a0cxg40/nmdc:wfmgan-11-n4htft93.1/nmdc_wfmgan-11-n4htft93.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-82360173,https://data.microbiomedata.org/data/nmdc:omprc-11-bcg1j086/nmdc:wfmgan-11-13a9g797.1/nmdc_wfmgan-11-13a9g797.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-82986e40,https://data.microbiomedata.org/data/nmdc:omprc-11-3aadbd88/nmdc:wfmgan-11-t2f1gm46.1/nmdc_wfmgan-11-t2f1gm46.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-82e1ee94,https://data.microbiomedata.org/data/nmdc:omprc-11-3vxw4y66/nmdc:wfmgan-11-1f4c6634.1/nmdc_wfmgan-11-1f4c6634.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-835edg96,https://data.microbiomedata.org/data/nmdc:omprc-11-8b78ye85/nmdc:wfmgan-11-ha96ad87.1/nmdc_wfmgan-11-ha96ad87.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8360dt60,https://data.microbiomedata.org/data/nmdc:omprc-11-1d59xy76/nmdc:wfmgan-11-c6vgde63.1/nmdc_wfmgan-11-c6vgde63.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-83aqqr58,https://data.microbiomedata.org/data/nmdc:omprc-11-1hm7np87/nmdc:wfmgan-11-4g128f12.1/nmdc_wfmgan-11-4g128f12.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-83d4x272,https://data.microbiomedata.org/data/nmdc:omprc-11-tndfsn50/nmdc:wfmgan-11-95nt6094.1/nmdc_wfmgan-11-95nt6094.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-83szgs47,https://data.microbiomedata.org/data/nmdc:omprc-11-pj9x9747/nmdc:wfmgan-11-8nbges37.1/nmdc_wfmgan-11-8nbges37.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-84j1bp53,https://data.microbiomedata.org/data/nmdc:omprc-11-hhfd9935/nmdc:wfmgan-11-men7b656.1/nmdc_wfmgan-11-men7b656.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-84jrea52,https://data.microbiomedata.org/data/nmdc:omprc-11-haynpn40/nmdc:wfmgan-11-svgw2t88.1/nmdc_wfmgan-11-svgw2t88.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-84qt1112,https://data.microbiomedata.org/data/nmdc:omprc-11-xr844n50/nmdc:wfmgan-11-8vpfw774.1/nmdc_wfmgan-11-8vpfw774.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-85a7ah03,https://data.microbiomedata.org/data/nmdc:omprc-11-v2ve0675/nmdc:wfmgan-11-z6ef3k97.1/nmdc_wfmgan-11-z6ef3k97.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-85eakk27,https://data.microbiomedata.org/data/nmdc:omprc-11-q3pdkz63/nmdc:wfmgan-11-mj2vgg58.1/nmdc_wfmgan-11-mj2vgg58.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-85nfgs59,https://data.microbiomedata.org/data/nmdc:omprc-11-xm2btv26/nmdc:wfmgan-11-bpw39q55.1/nmdc_wfmgan-11-bpw39q55.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-861dt728,https://data.microbiomedata.org/data/nmdc:omprc-11-szamxs48/nmdc:wfmgan-11-vd2cdq74.1/nmdc_wfmgan-11-vd2cdq74.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-86m3kx79,https://data.microbiomedata.org/data/nmdc:omprc-11-vvxt3623/nmdc:wfmgan-11-6ghvpf53.1/nmdc_wfmgan-11-6ghvpf53.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-86xs9m25,https://data.microbiomedata.org/data/nmdc:omprc-11-btb5me40/nmdc:wfmgan-11-9jqdn246.1/nmdc_wfmgan-11-9jqdn246.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-874d6y83,https://data.microbiomedata.org/data/nmdc:omprc-11-p1f74w02/nmdc:wfmgan-11-krm9y790.1/nmdc_wfmgan-11-krm9y790.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-87eejc42,https://data.microbiomedata.org/data/nmdc:omprc-11-nwatsp81/nmdc:wfmgan-11-pk486657.1/nmdc_wfmgan-11-pk486657.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-87n47x38,https://data.microbiomedata.org/data/nmdc:omprc-11-5v06ck80/nmdc:wfmgan-11-79p4d531.1/nmdc_wfmgan-11-79p4d531.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-87ymym19,https://data.microbiomedata.org/data/nmdc:omprc-11-pvhsk705/nmdc:wfmgan-11-df778x41.1/nmdc_wfmgan-11-df778x41.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-87zmxc96,https://data.microbiomedata.org/data/nmdc:omprc-11-dx4abp38/nmdc:wfmgan-11-rkvaff96.1/nmdc_wfmgan-11-rkvaff96.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-88jx8v83,https://data.microbiomedata.org/data/nmdc:omprc-11-p4vt4124/nmdc:wfmgan-11-fp50ys17.1/nmdc_wfmgan-11-fp50ys17.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-88vnt703,https://data.microbiomedata.org/data/nmdc:omprc-11-jd8cpn68/nmdc:wfmgan-11-bhs7q582.1/nmdc_wfmgan-11-bhs7q582.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-88zk9062,https://data.microbiomedata.org/data/nmdc:omprc-11-km78s705/nmdc:wfmgan-11-z8d4t317.1/nmdc_wfmgan-11-z8d4t317.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-89627573,https://data.microbiomedata.org/data/nmdc:omprc-11-gmc8vw02/nmdc:wfmgan-11-5emww522.1/nmdc_wfmgan-11-5emww522.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-89xbt085,https://data.microbiomedata.org/data/nmdc:omprc-11-03jfkz64/nmdc:wfmgan-11-jcrda451.1/nmdc_wfmgan-11-jcrda451.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8ac5jw29,https://data.microbiomedata.org/data/nmdc:omprc-11-dtjzm916/nmdc:wfmgan-11-je110n74.1/nmdc_wfmgan-11-je110n74.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8agjf257,https://data.microbiomedata.org/data/nmdc:omprc-11-rxkjxc54/nmdc:wfmgan-11-2rmqd149.1/nmdc_wfmgan-11-2rmqd149.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8aycnv67,https://data.microbiomedata.org/data/nmdc:omprc-11-zd63zz20/nmdc:wfmgan-11-74mtsk08.1/nmdc_wfmgan-11-74mtsk08.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8b794q64,https://data.microbiomedata.org/data/nmdc:omprc-11-8e7kzs60/nmdc:wfmgan-11-w8xcv353.1/nmdc_wfmgan-11-w8xcv353.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8bpz6388,https://data.microbiomedata.org/data/nmdc:omprc-11-pxzk3z57/nmdc:wfmgan-11-nqaffn06.1/nmdc_wfmgan-11-nqaffn06.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8c5vbp39,https://data.microbiomedata.org/data/nmdc:omprc-11-pj9x9747/nmdc:wfmgan-11-8nbges37.1/nmdc_wfmgan-11-8nbges37.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8ceyq796,https://data.microbiomedata.org/data/nmdc:omprc-11-6vtfac51/nmdc:wfmgan-11-gpc4ms34.1/nmdc_wfmgan-11-gpc4ms34.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8chx6q64,https://data.microbiomedata.org/data/nmdc:omprc-11-r9zwqx64/nmdc:wfmgan-11-xv9t0910.1/nmdc_wfmgan-11-xv9t0910.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8d74da13,https://data.microbiomedata.org/data/nmdc:omprc-11-zrf11404/nmdc:wfmgan-11-bzw1k684.1/nmdc_wfmgan-11-bzw1k684.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8db1c356,https://data.microbiomedata.org/data/nmdc:omprc-11-vjt38w02/nmdc:wfmgan-11-2tp00733.1/nmdc_wfmgan-11-2tp00733.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8dk2fa17,https://data.microbiomedata.org/data/nmdc:omprc-11-2rmrpn30/nmdc:wfmgan-11-r5d51239.1/nmdc_wfmgan-11-r5d51239.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8e4b2t95,https://data.microbiomedata.org/data/nmdc:omprc-11-et528f11/nmdc:wfmgan-11-jrdsp425.1/nmdc_wfmgan-11-jrdsp425.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8ep0r524,https://data.microbiomedata.org/data/nmdc:omprc-11-j2g5gg95/nmdc:wfmgan-11-60k2be29.1/nmdc_wfmgan-11-60k2be29.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8f09yd58,https://data.microbiomedata.org/data/nmdc:omprc-11-1tc66q25/nmdc:wfmgan-11-7p9szh40.1/nmdc_wfmgan-11-7p9szh40.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8f1c6514,https://data.microbiomedata.org/data/nmdc:omprc-11-nr7m8f94/nmdc:wfmgan-11-xm5jqn39.1/nmdc_wfmgan-11-xm5jqn39.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8g0z9180,https://data.microbiomedata.org/data/nmdc:omprc-11-jjnrwr91/nmdc:wfmgan-11-rhpv8f11.1/nmdc_wfmgan-11-rhpv8f11.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8g9ma897,https://data.microbiomedata.org/data/nmdc:omprc-11-w2p4nc76/nmdc:wfmgan-11-hppc1019.1/nmdc_wfmgan-11-hppc1019.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8ge1z192,https://data.microbiomedata.org/data/nmdc:omprc-11-s054dj23/nmdc:wfmgan-11-p5rf6273.1/nmdc_wfmgan-11-p5rf6273.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8ge3yj07,https://data.microbiomedata.org/data/nmdc:omprc-11-agy1s771/nmdc:wfmgan-11-p4q3nf17.1/nmdc_wfmgan-11-p4q3nf17.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8gq5te80,https://data.microbiomedata.org/data/nmdc:omprc-11-zjgtkx36/nmdc:wfmgan-11-23mhj631.1/nmdc_wfmgan-11-23mhj631.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8h7agy76,https://data.microbiomedata.org/data/nmdc:omprc-11-e75yka14/nmdc:wfmgan-11-yrp2mz55.1/nmdc_wfmgan-11-yrp2mz55.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8j23nv63,https://data.microbiomedata.org/data/nmdc:omprc-11-r0pjgp16/nmdc:wfmgan-11-s0hs8x44.1/nmdc_wfmgan-11-s0hs8x44.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8jbjsw60,https://data.microbiomedata.org/data/nmdc:omprc-11-gc9kdm55/nmdc:wfmgan-11-s7zb8a89.1/nmdc_wfmgan-11-s7zb8a89.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8k70mx18,https://data.microbiomedata.org/data/nmdc:omprc-11-5t74h086/nmdc:wfmgan-11-qj7mpd40.1/nmdc_wfmgan-11-qj7mpd40.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8k8by424,https://data.microbiomedata.org/data/nmdc:omprc-11-w4qa6g65/nmdc:wfmgan-11-b9tagh42.1/nmdc_wfmgan-11-b9tagh42.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8m8geb32,https://data.microbiomedata.org/data/nmdc:omprc-11-pp00bw52/nmdc:wfmgan-11-dc68pc41.1/nmdc_wfmgan-11-dc68pc41.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8macx060,https://data.microbiomedata.org/data/nmdc:omprc-11-2s8rdp31/nmdc:wfmgan-11-t672xn69.1/nmdc_wfmgan-11-t672xn69.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8myryd31,https://data.microbiomedata.org/data/nmdc:omprc-11-7v3p5n74/nmdc:wfmgan-11-jrwfpk82.1/nmdc_wfmgan-11-jrwfpk82.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8ng9ne26,https://data.microbiomedata.org/data/nmdc:omprc-11-p0mfyx84/nmdc:wfmgan-11-bkkfc176.1/nmdc_wfmgan-11-bkkfc176.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8nh9dq45,https://data.microbiomedata.org/data/nmdc:omprc-11-nq2bdm29/nmdc:wfmgan-11-thx9w472.1/nmdc_wfmgan-11-thx9w472.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8nr76g82,https://data.microbiomedata.org/data/nmdc:omprc-11-acpj2y66/nmdc:wfmgan-11-pqzs4839.1/nmdc_wfmgan-11-pqzs4839.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8nzh3m86,https://data.microbiomedata.org/data/nmdc:omprc-11-v8kvkw98/nmdc:wfmgan-11-91872e71.1/nmdc_wfmgan-11-91872e71.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8p8f0662,https://data.microbiomedata.org/data/nmdc:omprc-11-5c487q31/nmdc:wfmgan-11-k2bmjv86.1/nmdc_wfmgan-11-k2bmjv86.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8pdhz057,https://data.microbiomedata.org/data/nmdc:omprc-11-30rtyk83/nmdc:wfmgan-11-drdzjq29.1/nmdc_wfmgan-11-drdzjq29.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8pffx390,https://data.microbiomedata.org/data/nmdc:omprc-11-q5vqjj73/nmdc:wfmgan-11-58dfda82.1/nmdc_wfmgan-11-58dfda82.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8pfh0j80,https://data.microbiomedata.org/data/nmdc:omprc-11-cbanda03/nmdc:wfmgan-11-5qnz8v21.1/nmdc_wfmgan-11-5qnz8v21.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8pn46339,https://data.microbiomedata.org/data/nmdc:omprc-11-2ax0rb32/nmdc:wfmgan-11-5680m666.1/nmdc_wfmgan-11-5680m666.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8q3twd36,https://data.microbiomedata.org/data/nmdc:omprc-11-c9c0tt22/nmdc:wfmgan-11-r57fwe26.1/nmdc_wfmgan-11-r57fwe26.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-8qkdew37,https://data.microbiomedata.org/data/nmdc:omprc-11-t3k75h46/nmdc:wfmgan-11-3fp1x319.1/nmdc_wfmgan-11-3fp1x319.1_scaffold_lineage.tsv
