"gold:Gb0139014",1164549,3300025442,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139017",,3300054099,,"metaSPAdes v. 3.15.0"
"gold:Gb0139017",1104086,3300009630,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139017",1164704,3300025444,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139018",1164838,3300025439,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139018",,3300054095,,"metaSPAdes v. 3.15.0"
"gold:Gb0139018",1104088,3300009631,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139019",1104090,3300009621,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139019",1164972,3300025812,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139019",,3300054038,,"metaSPAdes v. 3.15.0"
"gold:Gb0139015",1104082,3300009636,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139015",1165204,3300025459,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139015",,3300054054,,"metaSPAdes v. 3.15.0"
"gold:Gb0139021",,3300054057,,"metaSPAdes v. 3.15.0"
"gold:Gb0139021",1104094,3300009637,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139021",1165452,3300025506,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139023",1104098,3300009641,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139023",1165334,3300025498,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139023",,3300054106,,"metaSPAdes v. 3.15.0"
"gold:Gb0139025",1104102,3300009639,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139025",,3300054037,,"metaSPAdes v. 3.15.0"
"gold:Gb0139025",1164706,3300025496,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139022",1164551,3300025419,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139022",1104096,3300009629,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139022",,3300054069,,"metaSPAdes v. 3.15.0"
"gold:Gb0139016",1104084,3300009638,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139016",1165451,3300025404,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139016",,3300054080,,"metaSPAdes v. 3.15.0"
"gold:Gb0139020",1164550,3300025406,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139020",,3300054047,,"metaSPAdes v. 3.15.0"
"gold:Gb0139020",1104092,3300009635,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139031",,3300054077,,"metaSPAdes v. 3.15.0"
"gold:Gb0139031",1165077,3300025460,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139031",1104114,3300009518,"IMG Annotation Pipeline v.4.11.2","MEGAHIT v. 1.0.3"
"gold:Gb0139028",1104108,3300009628,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139028",1165205,3300025434,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139028",,3300054050,,"metaSPAdes v. 3.15.0"
"gold:Gb0139026",1104104,3300009617,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139026",,3300054078,,"metaSPAdes v. 3.15.0"
"gold:Gb0139026",1164552,3300025448,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139030",1104112,3300009618,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139030",1164553,3300025446,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139030",,3300054058,,"metaSPAdes v. 3.15.0"
"gold:Gb0139024",1164705,3300025473,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139024",,3300054059,,"metaSPAdes v. 3.15.0"
"gold:Gb0139024",1104100,3300009644,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139029",,3300054049,,"metaSPAdes v. 3.15.0"
"gold:Gb0139029",1104110,3300009640,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139029",1165335,3300025576,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139033",1104118,3300009762,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139033",,3300054063,,"metaSPAdes v. 3.15.0"
"gold:Gb0139027",1104106,3300009634,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139027",1164707,3300025477,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139027",,3300054097,,"metaSPAdes v. 3.15.0"
"gold:Gb0139032",1104116,3300009633,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139032",1164708,3300025463,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139032",,3300054105,,"metaSPAdes v. 3.15.0"
"gold:Gb0139037",1104126,3300009764,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139037",,3300054062,,"metaSPAdes v. 3.15.0"
"gold:Gb0139035",1165078,3300025501,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139035",1104122,3300009646,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139035",,3300054083,,"metaSPAdes v. 3.15.0"
"gold:Gb0139036",1104124,3300009623,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139036",,3300054040,,"metaSPAdes v. 3.15.0"
"gold:Gb0139036",1164709,3300025412,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139034",1104120,3300009760,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139034",,3300054042,,"metaSPAdes v. 3.15.0"
"gold:Gb0139039",1104130,3300009547,"IMG Annotation Pipeline v.4.11.2","MEGAHIT v. 1.0.3"
"gold:Gb0139039",,3300054081,,"metaSPAdes v. 3.15.0"
"gold:Gb0139039",1165336,3300025432,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0150237",,3300054072,,"metaSPAdes v. 3.15.0"
"gold:Gb0150237",1108347,3300014655,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0139040",1165207,3300025472,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139040",,3300054082,,"metaSPAdes v. 3.15.0"
"gold:Gb0139040",1104132,3300009549,"IMG Annotation Pipeline v.4.11.2","MEGAHIT v. 1.0.3"
"gold:Gb0139041",1104134,3300009552,"IMG Annotation Pipeline v.4.11.2","MEGAHIT v. 1.0.3"
"gold:Gb0139041",1164554,3300025454,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0139041",,3300054064,,"metaSPAdes v. 3.15.0"
"gold:Gb0139038",1104128,3300009665,"IMG Annotation Pipeline v.4.11.3","MEGAHIT v. 1.0.3"
"gold:Gb0139038",,3300054103,,"metaSPAdes v. 3.15.0"
"gold:Gb0139038",1165206,3300025612,"IMG Annotation Pipeline v.4.16.2","spades v. 3.11.1"
"gold:Gb0150238",1108349,3300014160,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150238",,3300054053,,"metaSPAdes v. 3.15.0"
"gold:Gb0150239",,3300054052,,"metaSPAdes v. 3.15.0"
"gold:Gb0150239",1108351,3300014156,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150241",1108355,3300017988,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0150241",,3300054096,,"metaSPAdes v. 3.15.0"
"gold:Gb0150240",1108353,3300014658,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150240",,3300054101,,"metaSPAdes v. 3.15.0"
"gold:Gb0150242",1108357,3300014158,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150242",,3300054104,,"metaSPAdes v. 3.15.0"
"gold:Gb0150243",,3300054086,,"metaSPAdes v. 3.15.0"
"gold:Gb0150243",1108359,3300014657,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150244",1108361,3300014165,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150244",,3300054041,,"metaSPAdes v. 3.15.0"
"gold:Gb0150246",,3300054070,,"metaSPAdes v. 3.15.0"
"gold:Gb0150246",1108365,3300014654,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150245",,3300054073,,"metaSPAdes v. 3.15.0"
"gold:Gb0150245",1108363,3300014155,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150247",1108367,3300014200,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150247",,3300054065,,"metaSPAdes v. 3.15.0"
"gold:Gb0150248",,3300054068,,"metaSPAdes v. 3.15.0"
"gold:Gb0150248",1108369,3300014153,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150252",1108377,3300014169,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150252",,3300054066,,"metaSPAdes v. 3.15.0"
"gold:Gb0150249",,3300054044,,"metaSPAdes v. 3.15.0"
"gold:Gb0150249",1108371,3300014167,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150253",1108379,3300014164,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150253",,3300054067,,"metaSPAdes v. 3.15.0"
"gold:Gb0150250",,3300054094,,"metaSPAdes v. 3.15.0"
"gold:Gb0150250",1108373,3300014161,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150254",1108381,3300014152,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150254",,3300054075,,"metaSPAdes v. 3.15.0"
"gold:Gb0150251",,3300054089,,"metaSPAdes v. 3.15.0"
"gold:Gb0150251",1108375,3300014159,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150255",1108383,3300014168,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150256",1108385,3300014199,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150260",1108393,3300014151,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150257",1108387,3300014638,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0150259",1108391,3300014162,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
"gold:Gb0153609",,3300054102,,"metaSPAdes v. 3.15.0"
"gold:Gb0153609",1144976,3300017948,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153612",1144982,3300017941,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153611",1144980,3300017929,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153611",,3300054087,,"metaSPAdes v. 3.15.0"
"gold:Gb0153610",,3300054061,,"metaSPAdes v. 3.15.0"
"gold:Gb0153610",1144978,3300017935,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153614",,3300054088,,"metaSPAdes v. 3.15.0"
"gold:Gb0153614",1144986,3300019082,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153613",1144984,3300018046,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153613",,3300054085,,"metaSPAdes v. 3.15.0"
"gold:Gb0153617",1144992,3300018038,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153615",1144988,3300017940,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153615",,3300054060,,"metaSPAdes v. 3.15.0"
"gold:Gb0153620",1144998,3300018057,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153618",1144994,3300017925,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153619",1144996,3300018026,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153616",1144990,3300017938,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153624",1145006,3300018040,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153621",1145000,3300018047,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153621",,3300054039,,"metaSPAdes v. 3.15.0"
"gold:Gb0153622",,3300054056,,"metaSPAdes v. 3.15.0"
"gold:Gb0153622",1145002,3300018014,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153625",1145008,3300018034,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153626",1145010,3300018022,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153623",1145004,3300018020,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153623",,3300054093,,"metaSPAdes v. 3.15.0"
"gold:Gb0153628",1145014,3300018015,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153627",1145012,3300018004,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153629",1145016,3300018033,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153629",,3300054048,,"metaSPAdes v. 3.15.0"
"gold:Gb0153630",1145018,3300018002,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153631",1145020,3300018030,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153631",,3300054045,,"metaSPAdes v. 3.15.0"
"gold:Gb0153632",1145022,3300017998,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153634",1145026,3300018017,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153633",1145024,3300018042,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153637",,3300054074,,"metaSPAdes v. 3.15.0"
"gold:Gb0153637",1145032,3300018035,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153647",1145052,3300018025,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153638",1145034,3300018003,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153638",,3300054079,,"metaSPAdes v. 3.15.0"
"gold:Gb0153639",1145036,3300017931,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153639",,3300054091,,"metaSPAdes v. 3.15.0"
"gold:Gb0153635",1145028,3300018013,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153646",1145050,3300018009,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153636",1145030,3300018019,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153645",1145048,3300018037,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153640",1145038,3300018005,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153648",1145054,3300018018,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153641",1145040,3300017946,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153641",,3300054100,,"metaSPAdes v. 3.15.0"
"gold:Gb0153643",1145044,3300018024,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153651",1145060,3300018023,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153653",1145064,3300017996,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153652",1145062,3300018044,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153642",1145042,3300018016,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153649",1145056,3300018043,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153644",1145046,3300018021,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0153650",1145058,3300018008,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0150258",1108389,3300014201,"IMG Annotation Pipeline v.4.14.6","MEGAHIT v. 1.0.6"
