"gold:Gb0195841",1207123,3300031805,"IMG Annotation Pipeline v.4.16.5","spades v. 3.13.0"
"gold:Gb0195900",1207241,3300032043,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195921",1207283,3300032091,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195864",1207169,3300031897,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0192457",1207293,3300031941,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195844",1207129,3300031724,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0192459",1207297,3300033289,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195870",1207181,3300031769,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195903",1207247,3300032039,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195836",1207113,3300031748,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195871",1207183,3300031859,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195849",1207139,3300032060,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195897",1207235,3300032068,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195853",1207147,3300031768,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195837",1207115,3300031723,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195877",1207195,3300032059,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195854",1207149,3300032064,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195858",1207157,3300032066,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195906",1207253,3300032008,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195915",1207271,3300031549,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195886",1207213,3300031668,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0150429",1205401,3300032076,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0150429",1133489,3300016422,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0195901",1207243,3300031795,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195873",1207187,3300031792,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195910",1207261,3300031779,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195881",1207203,3300031763,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195899",1207239,3300031640,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195868",1207177,3300032067,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195882",1207205,3300031546,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0192456",1207291,3300032035,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195917",1207275,3300031564,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0150427",1133485,3300016404,"IMG Annotation Pipeline v.4.15.1","MEGAHIT v. 1.0.6"
"gold:Gb0150427",1205399,3300032001,"IMG Annotation Pipeline v.4.16.5","spades v. 3.13.0"
"gold:Gb0192462",1207303,3300031833,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195909",1207259,3300031799,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195893",1207227,3300032041,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195892",1207225,3300031793,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195904",1207249,3300031682,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195879",1207199,3300031764,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
"gold:Gb0195890",1207221,3300031771,"IMG Annotation Pipeline v.4.16.5","spades v. 3.12.0"
