"gold:Gb0191661",1196515,3300028810,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191661",,3300042832,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191657",,3300042829,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191657",1196507,3300028791,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191660",1196513,3300028711,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191660",,3300042831,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191663",1196519,3300028819,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191663",,3300042843,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191664",,3300042844,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191664",1196521,3300028754,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191665",1196523,3300028717,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191665",,3300042845,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191667",,3300042833,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191667",1196527,3300028880,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191650",1196493,3300028790,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191650",,3300042820,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191666",1196525,3300028793,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191666",,3300042846,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191668",1196529,3300028719,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191668",,3300042834,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191670",1196533,3300028713,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191670",,3300042838,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191669",,3300042835,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191669",1196531,3300028814,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191671",,3300042839,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191671",1196535,3300028885,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191672",,3300042851,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191672",1196537,3300028807,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191654",,3300042823,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191654",1196501,3300028796,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191673",,3300042847,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191673",1196539,3300028782,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191674",,3300042840,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191674",1196541,3300028718,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191645",,3300042824,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191645",1196483,3300028878,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191675",1196543,3300028884,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191675",,3300042841,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191653",,3300042822,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191653",1196499,3300028876,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191680",1196553,3300028715,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191680",,3300042850,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191652",1196497,3300028712,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191652",,3300042821,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191677",,3300042848,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191677",1196547,3300028824,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191681",,3300042853,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191681",1196555,3300028872,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191676",1196545,3300028714,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191676",,3300042842,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191678",1196549,3300028716,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191678",,3300042849,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191683",,3300042871,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191683",1196559,3300028755,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191682",1196557,3300028721,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191682",,3300042854,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191685",,3300042877,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191685",1196563,3300028744,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191687",1196567,3300028771,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191687",,3300042855,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191689",,3300042857,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191689",1196571,3300028710,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191688",1196569,3300028704,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191688",,3300042856,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191690",1196573,3300028787,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191690",,3300042859,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191679",,3300042852,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191679",1196551,3300028828,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191684",1196561,3300028720,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191684",,3300042872,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191686",1196565,3300028722,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191686",,3300042873,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
"gold:Gb0191655",1196503,3300028778,"IMG Annotation Pipeline v.4.16.4","spades v. 3.11.1"
"gold:Gb0191655",,3300042827,"IMG Annotation Pipeline v.5.0.20","Metaspades v. 3.13.0"
