gold:Gb0115845,,3300050495,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115847,,3300050496,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115848,,3300050497,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115849,,3300050498,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115850,,3300050499,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115851,,3300050500,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115852,,3300050501,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115853,,3300050502,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115854,,3300050503,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115855,,3300050504,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115856,,3300050505,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115857,,3300050506,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115858,,3300050507,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115860,,3300050508,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115861,,3300050509,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115862,,3300050510,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115863,,3300050511,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115865,,3300050512,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115866,,3300050513,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115867,,3300050514,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115864,,3300050515,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
gold:Gb0115846,,3300050516,NMDC version of IMG Annotation Pipeline v.5.0.25,MEGAHIT v. 0.2.0
